"Data Source","World Development Indicators",

"Last Updated Date","2015-11-12",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Italy","ITA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","21.62047","21.41969","21.01424","20.23249","19.66866","18.93474","17.45366","17.106","16.94317","16.37566","16.15702","15.52441","15.19345","14.44222","14.11716","13.52486","13.17401","12.8107","12.52285","12.17282","11.50762","11.76164","11.76199","10.24048","10.96617","11.18279","","10.8835","11.3340301513672","10.9584102630615","10.6989097595215","10.5909595489502","10.8275003433228","10.6162395477295","10.4947204589844","10.554030418396","10.3259496688843","","","","","","","","",
"Jamaica","JAM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","46.69999","40.93971","","","39.53064","","37.16503","","43.83249","41.37766","41.43476","","33.78129","34.29697","34.59407","35.24658","36.18559","33.77801","33.08585","33.64659","","","","","","","","","","","","","29.6591892242432","27.5337390899658","","","","","","","23.3935394287109","22.8566398620605","21.2763595581055","","",
"Jordan","JOR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","38.82783","38.31777","38.28493","37.44914","35.67201","34.66343","34.50828","32.49118","32.23471","32.18107","31.76893","31.40796","31.80441","32.14243","31.91506","31.26839","29.40801","29.83301","28.39694","","26.48989","","","","24.27996","","","23.6915","","","","20.0526905059814","19.932409286499","","","","","","","","","","","","",
"Japan","JPN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","26.39259","25.49348","25.29491","24.84809","24.82798","25.74778","25.79127","25.76365","25.7897","25.15256","25.10998","24.99398","24.88041","24.61147","24.30281","23.90353","23.29876","22.6136","21.97082","21.15489","20.6985","20.19818","20.29913","19.05464","18.54335","19.42242","19.04008","21.24572","20.9845104217529","20.6906299591064","20.3929405212402","20.0412197113037","19.5565299987793","19.1508693695068","18.8950500488281","18.706859588623","18.4874095916748","18.2828807830811","18.0531196594238","17.7727508544922","17.4956092834473","17.0900993347168","","","",
"Kazakhstan","KAZ","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","25.67562","","","22.62178","20.66277","19.78228","19.34524","18.85889","19.0124","20.34234","21.49086","22.61298","22.21895","","","18.7208995819092","18.8974304199219","18.509729385376","17.9326305389404","17.2697296142578","16.7706203460693","16.5296001434326","16.6342296600342","16.4068908691406","16.2477607727051","16.3579502105713","16.1910400390625","16.4823799133301","","",
"Kenya","KEN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.49991","32.2112693786621","34.4369812011719","34.4370307922363","34.4368286132813","38.0256309509277","39.5353889465332","41.975528717041","41.5402488708496","41.9524192810059","43.5167198181152","43.3343811035156","","","56.5746994018555","","","",
"Kyrgyz Republic","KGZ","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","27.81818","","","","","19.13966","","","","","21.3276","","","","","19.65719","","","24.4244003295898","24.1441593170166","24.4188899993896","24.0380191802979","24.4557590484619","24.2307891845703","24.488410949707","23.841739654541","24.2313995361328","24.1971092224121","24.0316600799561","24.2843608856201","24.916389465332","23.8998794555664","24.5468597412109","","",
"Cambodia","KHM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","16.8477","","23.54059","","","","","","","","43.807","48.26364","45.81546","42.41492","38.10382","37.50088","35.21323","34.29832","35.57241","34.9536","32.57161","","","43.11157","45.02911","","44.41581","46.48057","47.7622909545898","50.1228294372559","52.9499092102051","56.2896690368652","56.2374610900879","55.0528411865234","53.2114295959473","50.4227485656738","50.8791007995605","48.5371284484863","49.0753784179688","48.4495697021484","47.2916297912598","45.7213401794434","46.9271087646484","","",
"Kiribati","KIR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","26.29379","31.10512","","33.10022","30.60287","31.44598","31.42424","30.75058","30.42529","29.9396","30.74667","30.04857","28.01274","29.21739","28.54604","29.1033","29.52288","28.24655","28.61673","29.21201","29.3945","30.38361","30.99631","27.27083","23.60519","24.20083","24.38472","24.6609306335449","31.6652202606201","23.6340408325195","22.4378795623779","26.5067100524902","24.6619300842285","24.6681995391846","26.546199798584","24.6697998046875","24.9969005584717","","","","","","","",
"St. Kitts and Nevis","KNA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","25.13595","","","","22.60504","22.58112","22.12465","29.30827","28.8403","22.57704","22.15318","19.9697","20.67429","","18.7619","18.85326","","","19.9625","","19.4438209533691","18.9211292266846","16.6839408874512","17.3940200805664","17.4223403930664","17.6388893127441","","16.5914001464844","16.1446399688721","14.2979698181152","14.1196403503418","13.0566396713257","15.0960998535156","14.5168800354004","","",
"Korea, Rep.","KOR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","56.87028","55.97217","54.65857","53.07046","52.29875","51.78286","50.24867","48.80145","48.63001","48.09201","47.52068","45.51968","43.8722","41.66962","39.93376","38.30699","37.87841","36.6655","36.36887","36.2812","35.5886","34.43027","32.81966","31.25408","29.70537","28.39382","27.48202","30.90497","32.225471496582","32.1207313537598","32.023998260498","31.2579593658447","30.0979499816895","29.0210094451904","27.9309406280518","26.6245098114014","25.5940208435059","24.0670108795166","22.3826694488525","20.9178504943848","19.0484600067139","","17.8745002746582","16.8532104492188","",
"Kosovo","KSV","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","21.24135","19.9978","19.27926","18.61053","17.78251","17.58176","17.21282","17.10593","17.54662","18.85859","18.54175","18.4582","19.19339","18.47636","18.05843","17.97516","18.20206","17.98267","18.02722","18.38603","17.77026","16.45486","16.33404","15.79244","14.55094","14.55227","14.07525","13.17911","13.4460496902466","13.7757501602173","13.4826002120972","13.5934200286865","13.2875604629517","12.8456296920776","12.0622100830078","10.142749786377","9.61009979248047","9.11151027679443","8.56188011169434","8.37512016296387","8.60900974273682","8.60056018829346","8.6051197052002","","",
"Latin America & Caribbean (developing only)","LAC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","34.0262908935547","33.9305000305176","33.8734817504883","33.7336082458496","33.2879600524902","33.3336906433105","33.3547210693359","33.0727195739746","32.8146896362305","32.4065017700195","31.9524593353271","31.8011093139648","31.2777805328369","30.9253196716309","30.5227203369141","30.2978000640869","29.5857791900635","29.3818092346191","28.9497699737549","28.5971393585205","28.4492607116699","28.3887901306152","28.0345897674561","27.6833591461182","27.2241992950439","27.1027507781982","26.7843208312988","26.4875106811523","26.1554298400879","26.398609161377","26.1261405944824","25.3290195465088","25.1055297851563","24.4931697845459","24.6691703796387","24.4148807525635","24.6707801818848","25.279260635376","24.3050403594971","23.9764499664307","23.6942005157471","23.2108402252197","22.5624809265137","22.721960067749","","",
"Lao PDR","LAO","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","36.02163","37.90708","37.33883","","","26.76621","29.81889","29.84456","31.34115","30.90823","29.753","29.79138","29.22517","27.30569","27.41422","24.88219","","27.41621","","28.22904","27.40016","27.60943","29.4365","30.0695","30.30066","30.97735","30.44152","31.1404","30.5602798461914","30.1363105773926","29.9335994720459","29.8776302337646","30.6359596252441","31.4255409240723","31.478889465332","31.0316600799561","30.1245403289795","30.4937896728516","29.153190612793","28.8320693969727","26.8085193634033","27.1263103485107","25.5977096557617","","",
"Lebanon","LBN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","17.9017","17.49132","","","","","","","","","","","","","","","","","14.2506399154663","14.2348098754883","17.3495807647705","17.1969795227051","17.3683700561523","14.4500198364258","14.5744695663452","14.2219400405884","14.2501697540283","14.2147798538208","13.9463701248169","14.141900062561","14.2309703826904","14.3388900756836","12.046950340271","","",
"Liberia","LBR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.97237","39.3446998596191","38.2734107971191","","","","","","27.9746799468994","","24.2787704467773","27.3614807128906","","26.8343105316162","","","26.4984092712402","",
"Libya","LBY","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","28.46432","28.27855","25.63455","23.7552","22.87335","22.85845","19.97146","21.95287","20.37171","20.05676","18.11492","","16.90346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","28.63739","32.87817","31.86323","31.65397","31.33158","32.6283","32.62434","31.47247","32.49469","30.93521","30.82905","32.27919","29.619","29.83921","30.27399","29.73527","30.77767","30.60998","29.15391","29.2866","27.62235","27.03073","27.19591","26.69527","26.43559","26.04201","26.84936","21.9015407562256","23.2328090667725","24.2214794158936","22.8725891113281","22.2783298492432","22.6866703033447","21.9692497253418","23.5283794403076","22.7327098846436","21.4090003967285","19.9673595428467","18.5375804901123","17.6414604187012","17.2409896850586","16.6647891998291","","",
"Latin America & Caribbean (all income levels)","LCN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","31.8909206390381","31.8179302215576","31.7052898406982","31.6754894256592","31.3380298614502","31.157470703125","31.0960006713867","30.9534492492676","30.7679691314697","30.5139007568359","30.3505191802979","30.1558303833008","29.7283802032471","29.3703994750977","29.1135406494141","28.8495502471924","28.2647094726563","27.953010559082","27.6033706665039","27.2687492370605","27.1504001617432","27.013069152832","26.6963291168213","26.3761596679688","25.994909286499","25.8506507873535","25.5355796813965","25.3172397613525","25.5916194915771","25.8807106018066","25.4646606445313","24.5639095306396","24.3200302124023","23.8621406555176","23.9069805145264","23.6055908203125","23.7372207641602","24.0125102996826","23.3581504821777","23.0448608398438","22.824010848999","22.4268703460693","21.8853092193604","21.9600391387939","","",
"Least developed countries: UN classification","LDC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","43.1861000061035","42.2423706054688","42.9516181945801","43.9191818237305","44.3564491271973","44.7104110717773","44.5970001220703","44.1059112548828","42.972339630127","42.6851501464844","44.6674613952637","45.6124305725098","45.2798118591309","44.3943290710449","42.4960784912109","41.7889785766602","41.2119293212891","41.6802215576172","42.952579498291","43.3180313110352","43.2015914916992","43.439380645752","43.066089630127","43.1053581237793","44.0509185791016","44.1178092956543","43.7479705810547","44.8344802856445","44.851390838623","43.5478286743164","44.5718116760254","45.036678314209","46.5503005981445","46.8918800354004","46.2851905822754","46.2586708068848","45.7408294677734","45.3858489990234","45.2243309020996","44.7504196166992","43.4570808410645","42.593318939209","40.8418502807617","40.5254211425781","","",
"Low income","LIC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","41.6750907897949","41.1926116943359","41.4313888549805","41.5312194824219","42.0548400878906","42.4878616333008","42.6920013427734","42.9740600585938","42.5553894042969","42.8451385498047","43.550121307373","44.3580513000488","43.5231781005859","42.143310546875","40.9698181152344","39.7817115783691","38.9001197814941","39.0624389648438","39.273380279541","39.1589202880859","39.160099029541","39.7098693847656","39.1286201477051","39.5093612670898","41.1171493530273","41.9171905517578","42.0199508666992","44.3060302734375","44.8658981323242","44.185489654541","45.872428894043","46.7585296630859","48.9657211303711","49.3777618408203","48.5219993591309","48.5639495849609","47.5727386474609","47.7669296264648","47.4690704345703","46.1832084655762","44.8164100646973","44.2527694702148","43.0001182556152","42.6571998596191","","",
"Liechtenstein","LIE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.16528987884521","8.71537971496582","8.62308025360107","8.3843297958374","7.12380981445313","6.5","6.50304985046387","6.1335301399231","7.8365797996521","7.44361019134521","","","",
"Sri Lanka","LKA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","29.92557","30.24474","31.93331","","","","","","","","","","","","","","29.4319","28.7496","27.96393","27.82225","27.79433","","","","","26.2789001464844","24.8528709411621","23.426549911499","22.4966106414795","21.923999786377","23.4755802154541","23.8073997497559","23.4954490661621","23.1492500305176","23.9143695831299","24.0657196044922","24.4298992156982","","","",
"Lower middle income","LMC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","36.3131103515625","36.1733512878418","36.4027900695801","37.1569709777832","37.1095390319824","36.9297981262207","37.1070899963379","38.125560760498","37.7204513549805","37.5959281921387","37.7113418579102","37.4591598510742","37.1448593139648","36.2115097045898","35.6997413635254","35.2873001098633","34.9199714660645","34.7106018066406","34.5967292785645","33.7126388549805","34.1517906188965","34.0184516906738","33.9423789978027","33.6580696105957","33.5566596984863","33.257080078125","32.9072303771973","32.5442695617676","32.3139305114746","32.3145484924316","34.1241111755371","33.9567184448242","33.7267189025879","33.8209915161133","33.6156311035156","33.8445014953613","33.6336402893066","33.5962791442871","33.4896697998047","32.6158103942871","31.8949203491211","30.9062194824219","30.6169490814209","30.8055095672607","","",
"Low & middle income","LMY","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","32.7174186706543","32.7460517883301","31.9475593566895","32.5966987609863","32.6304817199707","32.7151489257813","32.5438995361328","32.6298408508301","32.3728981018066","32.3373489379883","31.9868793487549","31.6218109130859","31.0648803710938","30.4775791168213","30.1706104278564","30.0567092895508","29.7462902069092","29.6082496643066","29.3776206970215","28.7753295898438","28.7496204376221","28.6983108520508","28.6632308959961","28.6737308502197","28.847240447998","28.8967399597168","28.9014701843262","29.0550098419189","29.1016998291016","28.992769241333","29.3873901367188","29.0478706359863","28.9333305358887","28.880729675293","28.4965991973877","28.1784591674805","28.0986804962158","28.0312900543213","27.9205303192139","27.47340965271","27.0909404754639","26.6958503723145","27.0849609375","26.7029705047607","","",
"Lesotho","LSO","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","44.25328","44.22337","44.81809","47.44596","52.67891","52.51349","52.44602","52.51371","51.69034","49.26893","48.03571","48.41981","52.49197","51.07407","52.67068","55.44817","55.2794","56.43827","55.63994","55.58853","54.5335","54.02304","51.43341","48.58406","49.36567","47.71059","47.43327","45.60452","","44.3709411621094","47.8835411071777","47.3644104003906","46.9990997314453","46.2362785339355","42.7308082580566","41.5873489379883","40.7808609008789","37.2001304626465","35.0447692871094","33.7572784423828","33.7748489379883","33.8756408691406","34.079460144043","32.6270790100098","","",
"Lithuania","LTU","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","25.30353","","","","","25.34544","","","20.38883","18.63904","17.86571","16.69436","16.86672","16.70484","16.48088","16.32927","16.01284","15.4349","16.5345096588135","16.4478702545166","15.9555196762085","16.3138599395752","15.5544099807739","14.7232904434204","14.0700397491455","13.6449604034424","13.2632999420166","12.9986600875854","12.8074398040771","12.8483896255493","12.4120502471924","12.430419921875","12.616060256958","","",
"Luxembourg","LUX","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","22.52724","19.73143","20.03889","19.26352","18.57297","20.0465","19.34911","","19.80863","18.98551","14.26407","13.95354","13.7474","13.51929","13.24036","","12.60917","12.42025","13.26617","","","13.30215","","","","","","","","","","11.7381801605225","11.7407503128052","11.4905595779419","11.526650428772","11.3283700942993","11.1034202575684","11.0839004516602","11.9084196090698","","9.29397964477539","8.99283027648926","8.37203979492188","","","",
"Latvia","LVA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","19.90651","19.84472","19.79334","19.3331","18.75783","18.07191","19.95835","19.2202","18.08866","14.57965","15.12802","15.44677","13.86338","14.15575","13.17273","13.51019","13.47542","15.45474","15.3854904174805","15.1000604629517","14.9939098358154","14.3443698883057","13.7008199691772","12.9776802062988","12.2008695602417","11.7623500823975","11.0424098968506","11.1117496490479","10.4477796554565","11.8849000930786","11.4135999679565","11.0149602890015","11.1624097824097","","",
"Macao SAR, China","MAC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","28.2754","29.1367","","29.88905","32.42131","27.56707","20.65217","27.21351","30.14357","","","","","","","","","","","","","","","","","","","","31.1581401824951","29.950569152832","28.3093605041504","27.4554500579834","25.9547996520996","24.4313697814941","23.2448692321777","21.4836101531982","20.3535194396973","18.2447605133057","17.3394298553467","16.0596103668213","14.8470697402954","14.1008701324463","13.7059202194214","","",
"St. Martin (French part)","MAF","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","34.28763","35.31724","35.00678","35.59747","36.74045","","","","","37.74511","38.17194","36.2732","36.09122","34.4961","27.49637","27.84867","27.02589","25.98072","25.00526","24.9825","27.09087","27.08407","27.6281","28.05102","28.25967","28.24294","27.62886","27.70111","28.1410503387451","28.7627201080322","28.1345691680908","28.3072490692139","28.1763801574707","27.5514907836914","27.0995292663574","26.95751953125","27.3846797943115","26.532039642334","26.6096000671387","26.2371501922607","26.415319442749","25.8355293273926","25.9835090637207","25.6665897369385","",
"Monaco","MCO","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","20.92958","","","","","","","","","","","","","","","","","","","","","","","17.33962","18.55882","","","22.4666690826416","","22.3033695220947","","","","","","","","","","","","","","",
"Moldova","MDA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","28.81719","","","","","26.10579","","","24.62188","23.6807","23.16132","22.87984","23.13682","23.23862","24.21648","22.52481","22.75129","","21.1964893341064","20.8768997192383","20.2147102355957","19.2633399963379","19.1712799072266","18.9565391540527","17.9509696960449","17.0461502075195","16.2543506622314","15.8620100021362","15.7479095458984","15.4145202636719","15.3187999725342","15.7876996994019","16.3299503326416","","",
"Madagascar","MDG","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","65.03154","64.58207","62.14742","63.23729","60.62784","60.13912","54.77625","51.11015","46.02873","46.35147","43.66872","41.03095","38.76261","38.25595","38.2746","","","39.73739","40.48509","39.86929","40.34421","37.76383","38.46674","39.93704","38.05827","37.10923","","46.55921","47.1534690856934","47.9538116455078","46.6982383728027","47.4880485534668","51.6458396911621","52.3801193237305","53.5878982543945","48.1434097290039","48.7324981689453","47.155330657959","47.903190612793","40.1419105529785","43.2448616027832","43.0672492980957","39.7664413452148","","",
"Maldives","MDV","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.20998","24.2707290649414","22.6500301361084","22.5210800170898","20.0064506530762","18.1583404541016","22.7207508087158","20.0808506011963","16.4178695678711","14.5163202285767","13.2587995529175","12.6773595809937","11.700719833374","12.275110244751","11.4093999862671","","","",
"Middle East & North Africa (all income levels)","MEA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","31.0403308868408","30.9690399169922","30.6595497131348","31.3554096221924","30.3282604217529","30.4092502593994","29.7108898162842","29.1068706512451","29.8424091339111","29.4432506561279","28.8391609191895","28.305290222168","27.7411403656006","24.9780597686768","24.8588199615479","24.4197902679443","24.4929599761963","25.646240234375","25.8790893554688","23.4726295471191","24.941219329834","25.0338401794434","24.6248397827148","24.2269401550293","24.5808792114258","24.0860500335693","24.41455078125","23.5599708557129","23.4864501953125","23.1838302612305","22.6935997009277","22.1840305328369","21.9060001373291","21.4727802276611","21.0478401184082","21.1992607116699","20.9549102783203","20.8469905853271","20.5150203704834","20.4801902770996","20.5970306396484","19.3111705780029","18.6096096038818","19.3168697357178","","",
"Mexico","MEX","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","45.90793","46.63227","","44.15724","45.44791","44.78182","44.22086","43.89227","","","39.08709","37.41357","36.6442","35.92316","34.79416","33.62718","32.81685","31.88843","31.31406","31.06703","30.5361","30.01775","29.64061","29.14454","28.70808","28.3372","27.90964","27.56511","27.2257709503174","27.1579303741455","26.9830799102783","26.8702697753906","26.6602897644043","28.4715690612793","28.3176002502441","28.0039691925049","27.9903907775879","28.0241603851318","28.116720199585","28.1467208862305","28.1119899749756","28.0163593292236","","","",
"Marshall Islands","MHL","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9254503250122","","","16.9381008148193","","","","","","","","","","","","","",
"Middle income","MIC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","32.3764114379883","32.4223289489746","31.59840965271","32.2681999206543","32.2785491943359","32.3379783630371","32.130241394043","32.1822395324707","31.9104499816895","31.8458499908447","31.4344997406006","30.9996395111084","30.4537792205811","29.8884906768799","29.6127490997314","29.5483093261719","29.2607898712158","29.1092300415039","28.85498046875","28.2394199371338","28.2161197662354","28.1133003234863","28.097770690918","28.0816402435303","28.1820201873779","28.1637191772461","28.1500606536865","28.1643600463867","28.1453704833984","28.0526790618896","28.3348598480225","27.8686599731445","27.5348892211914","27.3860893249512","26.9494495391846","26.5493297576904","26.4220104217529","26.2753791809082","26.074089050293","25.6276397705078","25.2723197937012","24.8617897033691","25.3070602416992","24.9041900634766","","",
"Macedonia, FYR","MKD","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.45961","22.1028099060059","21.5170001983643","21.585090637207","21.1803092956543","20.2280597686768","19.95458984375","19.3787803649902","19.1269092559814","18.2842903137207","17.2769908905029","16.3984508514404","15.9388399124146","","15.1501197814941","","","",
"Mali","MLI","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","40.05171","40.918","40.34093","43.03783","41.00256","40.62337","40.65789","42.88364","42.6388","42.34434","42.43063","40.05853","37.35514","35.07061","34.84399","34.02712","34.91974","37.86152","43.26517","44.89851","48.47155","54.07962","56.92691","66.61294","74.02333","78.36235","80.44332","79.50557","62.0790405273438","65.3032073974609","63.3775596618652","56.4105110168457","57.3447303771973","52.241870880127","54.3882904052734","52.7602500915527","51.6688499450684","51.4371910095215","50.145580291748","50.3982582092285","48.4733505249023","","41.2958183288574","","",
"Malta","MLT","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","25.50733","25.09853","24.159","18.95751","","20.99507","20.18509","","","20.68069","21.4974","20.89861","20.70324","24.4335","23.25082","23.62451","23.88034","23.25954","21.78292","23.12055","22.96142","23.53104","22.83655","22.39772","21.97555","21.80037","21.11881","20.85216","19.6256294250488","19.1402206420898","18.9971694946289","19.0658493041992","18.1719207763672","18.7811393737793","18.4054698944092","17.9528198242188","16.8515205383301","17.5209407806396","","14.2934799194336","12.611310005188","11.4514102935791","","","",
"Myanmar","MMR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","46.62449","44.96556","46.39216","","","52.46334","53.12735","48.67302","47.7677","48.07555","51.6329","56.29524","54.80489","51.80687","52.67414","53.84669","58.13847","51.61944","54.11444","44.9457","48.30483","50.68784","49.87479","49.24641","46.1098","","","","30.5971298217773","32.7677803039551","32.257381439209","32.5652389526367","32.8140411376953","31.9987907409668","30.9049892425537","29.9012908935547","29.1133594512939","28.814079284668","28.4190292358398","28.2162990570068","","","","","",
"Middle East & North Africa (developing only)","MNA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","32.9712409973145","32.8862800598145","32.5359382629395","33.3770294189453","32.1690292358398","32.2804489135742","31.5450592041016","30.8909702301025","31.8304290771484","31.4325008392334","30.7328205108643","30.232250213623","29.5076007843018","26.1727504730225","26.0276203155518","25.5301399230957","25.6137599945068","26.9992809295654","27.2280406951904","24.4764308929443","26.3179607391357","26.5079307556152","26.1971607208252","25.8801002502441","26.4072704315186","25.9168090820313","26.3697395324707","25.3230590820313","25.2910900115967","24.9599304199219","24.4256191253662","23.9283790588379","23.7268905639648","23.3888092041016","23.0415000915527","23.4239196777344","23.2270793914795","23.1330795288086","22.9267597198486","22.7834701538086","23.1094303131104","21.4614391326904","20.6230506896973","21.7771892547607","","",
"Montenegro","MNE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","30.41958","31.21418","","","30.88465","","","","","31.52744","32.29537","","31.93617","","","30.23302","30.87017","30.70039","30.11647","29.8018","28.11374","24.81348","22.45483","22.56422","23.71569","24.83578","30.86767","31.67076","32.4485206604004","32.5843391418457","32.2934913635254","31.7821102142334","30.7691097259521","32.8680992126465","34.2334403991699","33.0100517272949","31.5982608795166","31.1493396759033","30.3610591888428","30.239070892334","29.3232097625732","28.7779293060303","27.5870704650879","","",
"Northern Mariana Islands","MNP","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","68.8241","60.01655","69.26267","","","","85.1","84.43811","87.45904","","81.45578","68.62109","55.97848","56.51358","61.52391","60.72856","61.65873","56.03312","57.56602","54.53836","54.74744","53.37172","54.80179","57.74632","57.59626","","","60.87914","61.4934005737305","63.9890289306641","65.9408798217773","67.2446823120117","","65.2304077148438","66.3396224975586","67.2605361938477","64.7957077026367","63.9992218017578","61.2893600463867","58.4896087646484","55.4196281433105","54.8422393798828","54.5169715881348","","",
"Mauritania","MRT","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","24.00075","22.03659","","","33.12574","35.06949","38.73561","41.33371","44.37695","45.65737","41.47045","43.66253","44.7272","45.39254","46.33528","50.58205","49.81972","49.69709","48.80148","44.35688","44.70168","46.68977","51.27643","52.93385","51.52623","51.23608","50.22827","46.74391","47.0027198791504","44.9895095825195","41.7643585205078","39.1185989379883","41.0577812194824","40.7605094909668","40.3249702453613","41.4121894836426","42.5148086547852","37.2279205322266","39.067699432373","37.1518592834473","39.2944297790527","40.1293182373047","35.3782501220703","","",
